sentence1,sentence2,label
三国时期三个国家以及各自的面积,三国_（中国东汉与西晋之间的历史时期）的所属洲的面积,0
三国时期三个国家以及各自的面积,三国_（中国东汉与西晋之间的历史时期）的时代的国家,0
三国时期三个国家以及各自的面积,三国_（中国东汉与西晋之间的历史时期）的国土面积,1
科比很厉害吗，他有多高,科比·布莱恩特的歌曲原唱的歌曲时长,0
科比很厉害吗，他有多高,科比·布莱恩特的mvp,0
科比很厉害吗，他有多高,科比·布莱恩特的信仰的场上位置,0
科比很厉害吗，他有多高,科比·布莱恩特的身高,1
菠萝种植在哪些区域,菠萝的生活型的种,0
菠萝种植在哪些区域,菠萝的门的门,0
菠萝种植在哪些区域,菠萝的主要食材的适应人群,0
菠萝种植在哪些区域,菠萝的分布区域,1
歌手许嵩的代表作有哪些,许嵩_（中国内地流行音乐男歌手）的代表作品的职业,0
歌手许嵩的代表作有哪些,许嵩_（中国内地流行音乐男歌手）的作词的歌手,0
歌手许嵩的代表作有哪些,许嵩_（中国内地流行音乐男歌手）的代表作品的曲目数量,0
歌手许嵩的代表作有哪些,许嵩_（中国内地流行音乐男歌手）的代表作品,1
微博的官方网站,官方网站的组成的注册会员,0
微博的官方网站,官方网站的游戏平台的发行商,0
微博的官方网站,官方网站的性质,0
微博的官方网站,微博_（微型博客）的官网,1
M16自动步枪使用多大口径的子弹,M16系列自动步枪的别称的视大小,0
M16自动步枪使用多大口径的子弹,M16系列自动步枪的次型的弹药容量,0
M16自动步枪使用多大口径的子弹,M16系列自动步枪的衍生型的弹药,0
M16自动步枪使用多大口径的子弹,M16系列自动步枪的口径,1
新版《红楼梦》的导演是谁,红楼梦_（中国古典长篇小说四大名著之一）的出处的专指,0
新版《红楼梦》的导演是谁,红楼梦_（2010年李少红导演电视剧）的隶属,0
新版《红楼梦》的导演是谁,红楼梦_（中国古典长篇小说四大名著之一）的相关资料的出自,0
新版《红楼梦》的导演是谁,红楼梦_（2010年李少红导演电视剧）的导演,1
什么叫神马,神马_（词语信息）的简称,0
什么叫神马,神马_（词语信息）的作者,0
什么叫神马,神马_（词语信息）的原意,0
什么叫神马,神马_（词语信息）的现代解释,1
舒伯特有哪些代表作,舒伯特的代表作品的亚纲,0
舒伯特有哪些代表作,舒伯特的代表作品的科,0
舒伯特有哪些代表作,舒伯特的代表作品的国籍,0
舒伯特有哪些代表作,舒伯特的代表作品,1
苏联是在哪一年解体的,苏联的英文名称,0
苏联是在哪一年解体的,苏联的制片地区的译制公司,0
苏联是在哪一年解体的,苏联的国家的中文名称,0
苏联是在哪一年解体的,苏联的解体时间,1
京剧的发源地是哪里,京剧_（中国国粹）的类型的演员,0
京剧的发源地是哪里,京剧_（中国国粹）的类型的主要角色,0
京剧的发源地是哪里,京剧_（中国国粹）的类型的主角,0
京剧的发源地是哪里,京剧_（中国国粹）的发源地,1
指环王的拍摄地点在哪里,指环王_（J.R.R.托尔金著系列小说）的人物出自的出生地,0
指环王的拍摄地点在哪里,指环王_（J.R.R.托尔金著系列小说）的起源的最初版本,0
指环王的拍摄地点在哪里,地点的近义词的解释,0
指环王的拍摄地点在哪里,指环王_（英美2001-2003年彼得·杰克逊执导系列电影）的拍摄地点,1
范仲淹的谥号是什么,范仲淹的谥号,1
范仲淹的谥号是什么,谥号的来源的出处,0
范仲淹的谥号是什么,谥号的中文名,0
范仲淹的谥号是什么,谥号的性质的最后,0
迪梵是哪个公司旗下的品牌 ,迪梵的行业的分类,0
迪梵是哪个公司旗下的品牌 ,迪梵的行业的发展史,0
迪梵是哪个公司旗下的品牌 ,迪梵的国别的国家代码,0
迪梵是哪个公司旗下的品牌 ,DARPHIN迪梵的隶属,1
家有儿女太好看了，听说它还获得了电视剧金奖，我想刷完整部剧，你知道它每集有多长吗,家有儿女_（2005年林丛执导的系列情景喜剧）的编剧的集数,0
家有儿女太好看了，听说它还获得了电视剧金奖，我想刷完整部剧，你知道它每集有多长吗,家有儿女_（2005年林丛执导的系列情景喜剧）的编剧,0
家有儿女太好看了，听说它还获得了电视剧金奖，我想刷完整部剧，你知道它每集有多长吗,家有儿女_（2005年林丛执导的系列情景喜剧）的每集长度的歌曲时长,0
家有儿女太好看了，听说它还获得了电视剧金奖，我想刷完整部剧，你知道它每集有多长吗,家有儿女_（2005年林丛执导的系列情景喜剧）的每集长度,1
中国目前有多少人口,人口_（一个地理区域的人的数目）的影响因素,0
中国目前有多少人口,population的语种的语系,0
中国目前有多少人口,population的语种的发源地,0
中国目前有多少人口,中华人民共和国的人口数量,1
抑郁症用英文怎么说,怎么说_（优客李林演唱歌曲）的歌曲原唱,0
抑郁症用英文怎么说,抑郁症_（医疗百科）的专业方向的学位/学历,0
抑郁症用英文怎么说,抑郁症_（医疗百科）的属性的性质,0
抑郁症用英文怎么说,抑郁症_（医疗百科）的英文名称,1
盐酸从外表看上去是什么样子的,外表的发生对象的类型,0
盐酸从外表看上去是什么样子的,盐酸的适用介质,0
盐酸从外表看上去是什么样子的,盐酸的应用的中文名,0
盐酸从外表看上去是什么样子的,盐酸的外观,1
李白是哪一年过世的,李白_（唐朝著名诗人）的主角的中文名,0
李白是哪一年过世的,李白_（唐朝著名诗人）的作者的表达心情,0
李白是哪一年过世的,李白_（唐朝著名诗人）的字号的职业,0
李白是哪一年过世的,李白_（唐朝著名诗人）的去世时间,1
英国探险家弗朗西斯·德雷克出生地是哪里,史蒂夫·弗朗西斯的国籍的货币,0
英国探险家弗朗西斯·德雷克出生地是哪里,史蒂夫·弗朗西斯的国籍的名人,0
英国探险家弗朗西斯·德雷克出生地是哪里,弗朗西斯·伊西德罗·埃奇沃思的国籍,0
英国探险家弗朗西斯·德雷克出生地是哪里,弗朗西斯·德雷克_（16世纪英国航海探险家）的出生地,1
杜鹃鸟被归类为哪个亚门,子规_（杜鹃鸟）的目的亚门,0
杜鹃鸟被归类为哪个亚门,子规_（杜鹃鸟）的亚门,1
杜鹃鸟被归类为哪个亚门,子规_（杜鹃鸟）的亚门的拉丁学名,0
杜鹃鸟被归类为哪个亚门,子规_（杜鹃鸟）的亚纲的亚门,0
斗破苍穹是谁写的,斗破苍穹_（天蚕土豆第二部长篇小说）的小说,0
斗破苍穹是谁写的,斗破苍穹_（同名小说改编漫画）的丛书,0
斗破苍穹是谁写的,斗破苍穹_（天蚕土豆第二部长篇小说）的著作,0
斗破苍穹是谁写的,斗破苍穹_（天蚕土豆第二部长篇小说）的作者,1
伊拉克国花是什么,伊拉克的国花的拉丁学名,0
伊拉克国花是什么,国花的类型的外文名,0
伊拉克国花是什么,伊拉克的民族的出生地,0
伊拉克国花是什么,伊拉克的国花,1
吉野家创建于什么时候,吉野家_（日本牛肉饭店）的产地的国家领袖,0
吉野家创建于什么时候,吉野家_（日本牛肉饭店）的产地的首都,0
吉野家创建于什么时候,吉野家_（日本牛肉饭店）的产地的简称,0
吉野家创建于什么时候,吉野家的创始时间,1
仙剑奇侠传五前传是哪个系列的游戏,仙剑奇侠传五前传_（2015年大宇授权、畅游制作的手机游戏）的游戏类型的定义,0
仙剑奇侠传五前传是哪个系列的游戏,仙剑奇侠传五前传_（2013年北京软星制作的单机游戏）的原作的游戏引擎,0
仙剑奇侠传五前传是哪个系列的游戏,仙剑奇侠传五前传_（2015年大宇授权、畅游制作的手机游戏）的游戏引擎的支持的维度,0
仙剑奇侠传五前传是哪个系列的游戏,仙剑奇侠传五前传_（2013年北京软星制作的单机游戏）的所属系列,1
"""共产主义五大人物""都有哪些",共产主义五大人物的创始人的职业,0
"""共产主义五大人物""都有哪些",共产主义五大人物的创始人的血型,0
"""共产主义五大人物""都有哪些",共产主义五大人物的创始人的信仰,0
"""共产主义五大人物""都有哪些",共产主义五大人物的代表人物,1
《胡笳十八拍》是谁的传世之作,胡笳十八拍_（唐代诗人刘商所作琴曲歌辞）的作品名称,0
《胡笳十八拍》是谁的传世之作,胡笳十八拍_（唐代诗人刘商所作琴曲歌辞）的作者,0
《胡笳十八拍》是谁的传世之作,胡笳十八拍_（唐代诗人刘商所作琴曲歌辞）的创作年代,0
《胡笳十八拍》是谁的传世之作,胡笳十八拍_（长篇骚体叙事诗）的主要作品,1
悉尼有哪些火车站,悉尼_（澳大利亚新南威尔士州首府）的高等学府的简称,0
悉尼有哪些火车站,火车站_（铁路车站）的板块的容积率,0
悉尼有哪些火车站,悉尼_（澳大利亚新南威尔士州首府）的办事处的中文名,0
悉尼有哪些火车站,悉尼_（澳大利亚新南威尔士州首府）的火车站,1
中秋节都有哪些习俗,习俗_（汉语词语）的类别的对象,0
中秋节都有哪些习俗,习俗_（汉语词语）的性质的证婚人,0
中秋节都有哪些习俗,习俗_（汉语词语）的出自,0
中秋节都有哪些习俗,中秋节的习俗,1
鸿上光生是哪部作品中的人物,中的的人物出处的生日,0
鸿上光生是哪部作品中的人物,中的的代表作品的出生地,0
鸿上光生是哪部作品中的人物,中的的出处的人物,0
鸿上光生是哪部作品中的人物,鸿上光生的登场作品,1
白居易的那首《琵琶行》一共有多少字,白居易的诗人的类型,0
白居易的那首《琵琶行》一共有多少字,白居易的作词的作词,0
白居易的那首《琵琶行》一共有多少字,白居易的著名人物的气候条件,0
白居易的那首《琵琶行》一共有多少字,琵琶行_（白居易诗作）的字数,1
"上海的""东方明珠""有多高",东方明珠广播电视塔的作者,0
"上海的""东方明珠""有多高",东方明珠_（彤杰2014年的歌曲）的所属专辑的塔高,0
"上海的""东方明珠""有多高",东方明珠广播电视塔的环境,0
"上海的""东方明珠""有多高",东方明珠广播电视塔的塔高,1
我饿了，数据库里有什么好吃的吗,我饿了的中文名,0
我饿了，数据库里有什么好吃的吗,我饿了的编曲的星座,0
我饿了，数据库里有什么好吃的吗,我饿了的编曲,0
我饿了，数据库里有什么好吃的吗,美食的类型,1
香榭丽舍大道是哪个城市的,香榭丽舍大道的所属国家的最大城市,0
香榭丽舍大道是哪个城市的,香榭丽舍大道的所属城市的机场,0
香榭丽舍大道是哪个城市的,香榭丽舍大道的所属城市,1
香榭丽舍大道是哪个城市的,香榭丽舍大道的所属城市的中文名称,0
海贼王里布鲁克怕什么,凯莉·布鲁克的能力者的外文名,0
海贼王里布鲁克怕什么,凯莉·布鲁克的能力者的缺点,0
海贼王里布鲁克怕什么,凯莉·布鲁克的伙伴,0
海贼王里布鲁克怕什么,布鲁克_（日本动漫《海贼王》中主要人物）的最怕的东西,1
新加坡的国土面积是多少,新加坡的居住地的学历,0
新加坡的国土面积是多少,新加坡的所属地区的学校属性,0
新加坡的国土面积是多少,新加坡的所属国家的吉祥物,0
新加坡的国土面积是多少,新加坡的国土面积,1
K2属于哪个山脉,江阴2路公交车的地层时代,0
K2属于哪个山脉,江阴2路公交车的交通状况,0
K2属于哪个山脉,江阴2路公交车的年代,0
K2属于哪个山脉,k2_（乔戈里峰）的所属山脉,1
夏侯瑾轩是哪个游戏里的角色,夏侯瑾轩的登场作品的主要角色,0
夏侯瑾轩是哪个游戏里的角色,夏侯瑾轩的主要角色的地区,0
夏侯瑾轩是哪个游戏里的角色,夏侯瑾轩的主要角色的编剧,0
夏侯瑾轩是哪个游戏里的角色,夏侯瑾轩的登场作品,1
请推荐几部演员俞飞鸿的作品,俞飞鸿的代表作品的导演,0
请推荐几部演员俞飞鸿的作品,俞飞鸿的代表作品的制片人,0
请推荐几部演员俞飞鸿的作品,俞飞鸿的代表作品的原著,0
请推荐几部演员俞飞鸿的作品,俞飞鸿的代表作品,1
我特别喜欢看老友记，你记得它第一次播出是什么时候吗,第一次_（张国荣演唱歌曲）的建立时代,0
